Unnamed: 0,DISTRICT,BLOCK,PANCHAYAT,VILLAGE,LATITUDE,LONGITUDE,PH,P,K,CA,MG
3017,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.488,76.7326,5.7,7.8,129.919999999999,298.45,358.879999999999
3018,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4862,76.7293999999999,4.4,18.43,166.21,82.05,350.73
3019,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.486,76.7293999999999,4.4,22.4499999999999,373.3,138.85,328.75
3020,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4832,76.7318,6.9,11.34,161.949999999999,1085.5,348.399999999999
3021,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4838,76.7308,5.2,123.319999999999,208.659999999999,193.3,356.43
3022,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.483,76.733,4.3,29.07,126.34,196.5,333.8
3023,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.492,76.7223,5.1,72.31,225.46,326.1,344.899999999999
3024,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49269999999999,76.7222,6.2,4.96,388.5299999999991,1003.1,330.629999999999
3025,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49039999999999,76.72539999999991,6.5,30.01,162.509999999999,892.75,349.199999999999
3026,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.50406699999999,76.73029599999991,5.9,8.02999999999999,207.31,667.2,350.55
3027,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49719999999999,76.7227,5.8,23.16,218.289999999999,846.45,330.279999999999
3028,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4975,76.7242999999999,5.3,79.4,734.94,301.67,316.98
3029,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.502,76.7284999999999,6.3,68.76999999999991,467.6,1157.0,330.279999999999
3030,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4907,76.7355,5.3,52.93999999999991,160.61,323.15,378.73
3031,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4899,76.7309,5.6,60.96999999999991,515.98,1065.55,384.079999999999
3032,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49879999999999,76.7179,6.9,40.64999999999991,208.879999999999,499.0,372.1
3033,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4933,76.7224999999999,4.6,9.44999999999999,206.979999999999,402.85,340.529999999999
3034,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4842,76.72969999999991,5.5,11.1099999999999,42.78,218.35,323.1
3035,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4816,76.73309999999991,4.2,51.75,244.27,149.1,373.3999999999991
3036,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4833,76.7369,5.6,4.49,418.43,374.9,380.18
3037,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4826,76.7376,4.3,132.78,87.01999999999991,119.25,345.279999999999
3038,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4825,76.7377,5.8,105.829999999999,393.3399999999991,997.8,404.68
3039,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4814,76.739,4.7,134.43,456.85,380.15,345.55
3040,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.48579999999999,76.7293999999999,5.2,123.42,169.229999999999,414.75,377.0
3041,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.502032,76.730563,5.8,51.43999999999991,117.04,566.95,276.079999999999
3042,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4801,76.7395,5.7,29.16,178.979999999999,423.5,253.33
3043,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4821,76.7404999999999,6.6,55.25,558.7699999999991,560.6,270.399999999999
3044,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.47979999999999,76.7396999999999,5.4,20.66,155.68,330.3,213.8
3045,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4799,76.7395,5.3,11.2799999999999,354.819999999999,595.3,265.529999999999
3047,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4794,76.7396999999999,5.5,34.7299999999999,132.939999999999,340.6,222.449999999999
3048,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.47889999999999,76.7396999999999,6.3,16.85,524.049999999999,1123.0,245.3
3049,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.478,76.7391999999999,6.2,42.64999999999991,279.439999999999,997.8,247.58
3050,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4823,76.7406,5.0,125.31,279.439999999999,255.45,243.8
3051,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.503907,76.732664,6.3,48.50999999999991,332.86,596.1,221.479999999999
3052,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.502423,76.7342239999999,5.3,60.82,280.67,51.3,206.4
3053,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.504184,76.731662,4.5,20.37,181.55,315.95,180.33
3054,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.505677,76.729758,5.5,5.71,558.7699999999991,948.55,224.83
3055,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.507725,76.72560799999991,4.7,21.5399999999999,214.819999999999,384.5,199.629999999999
3056,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4787,76.72929999999991,4.8,159.9,247.52,594.3,232.729999999999
3057,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.508547,76.722688,5.5,47.63,331.069999999999,877.25,247.03
3058,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.506259,76.72123999999991,5.0,66.39,626.19,653.6,208.8
3062,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49743999999999,76.71977699999991,5.7,63.17,370.61,951.3,221.729999999999
3063,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.492558,76.71791,6.0,83.6899999999999,90.6099999999999,924.75,195.33
3064,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.491954,76.72105999999991,4.8,24.4699999999999,156.02,499.05,181.03
3067,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.49022899999999,76.718635,6.3,55.84,378.56,936.25,151.3
3068,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.489086,76.7158129999999,5.9,48.21999999999991,188.719999999999,623.65,136.729999999999
3069,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.48554599999999,76.72087399999991,5.4,146.71,172.479999999999,83.0,146.53
3070,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4671,76.7226,4.6,67.26999999999991,505.23,404.3,138.08
3072,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4669,76.72329999999991,4.8,84.26999999999991,300.379999999999,501.3,310.079999999999
3073,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46979999999999,76.7227,5.5,30.92,422.019999999999,684.45,289.0
3075,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4718,76.72369999999991,5.6,142.729999999999,688.69,427.9,327.8
3076,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4687,76.715,5.8,146.06,750.85,799.4,387.18
3077,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.47049999999999,76.7162,5.4,124.43,509.43999999999903,776.65,317.73
3078,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4688,76.7201,5.3,55.84,650.049999999999,421.05,296.43
3079,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46759999999999,76.7219,5.4,61.7,261.069999999999,592.3,271.529999999999
3080,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4722,76.70999999999991,5.5,12.16,464.68999999999903,905.35,266.279999999999
3081,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4734,76.70999999999991,5.9,12.75,256.48,370.9,256.279999999999
3082,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.47669999999999,76.7049999999999,6.1,27.3999999999999,205.969999999999,667.35,249.53
3083,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4742,76.7047,6.3,57.29999999999991,485.74,583.05,304.8
3084,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46979999999999,76.70619999999991,6.7,156.539999999999,398.269999999999,474.0,345.279999999999
3085,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46979999999999,76.706,6.7,51.14999999999991,279.439999999999,940.4,323.48
3086,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.487973,76.72627199999991,6.3,37.36999999999991,153.33,501.3,312.949999999999
3087,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46439999999999,76.7065,6.4,15.25,159.71,674.05,322.05
3088,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4641,76.7098,4.5,12.18,78.06,260.45,348.129999999999
3089,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4643,76.7098,5.6,127.549999999999,279.439999999999,1183.45,342.589999999999
3090,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.464,76.7099,5.6,38.53999999999991,616.22,551.5,323.12
3091,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.464,76.7103,4.7,12.18,101.359999999999,181.45,274.829999999999
3092,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4639,76.7103,4.3,12.68,163.3,261.0,326.74
3093,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4627,76.7111,5.2,72.34999999999991,279.439999999999,1104.8,357.959999999999
3094,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4626,76.7112,6.5,43.00999999999991,351.459999999999,1011.95,257.67
3095,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.46289999999999,76.71129999999991,6.5,37.29999999999991,174.379999999999,1145.1,289.589999999999
3096,Kottayam,Vazhoor,Vellavoor,Vellavoor,9.4626,76.7115,5.8,129.789999999999,750.3999999999991,1137.95,321.99
3097,Kottayam,Vazhoor,Kangazha,Kangazha,9.515609,76.684848,4.4,15.66,138.539999999999,209.05,328.86
3098,Kottayam,Vazhoor,Kangazha,Kangazha,9.515763,76.68406,4.3,44.50999999999991,280.67,300.05,334.72
3099,Kottayam,Vazhoor,Kangazha,Kangazha,9.50955,76.6845009999999,4.3,15.91,230.05,221.7,342.73
3100,Kottayam,Vazhoor,Kangazha,Kangazha,9.516457,76.684887,4.5,20.89,309.459999999999,203.65,351.709999999999
3101,Kottayam,Vazhoor,Kangazha,Kangazha,9.516855,76.68448499999991,4.0,15.91,149.52,145.75,369.68
3102,Kottayam,Vazhoor,Kangazha,Kangazha,9.51644699999999,76.68408499999991,4.7,15.66,258.939999999999,296.75,334.949999999999
3103,Kottayam,Vazhoor,Kangazha,Kangazha,9.518799,76.680858,4.4,8.21,123.98,141.45,200.9
3104,Kottayam,Vazhoor,Kangazha,Kangazha,9.518495,76.680953,4.5,11.44,127.34,191.25,172.629999999999
3105,Kottayam,Vazhoor,Kangazha,Kangazha,9.519171,76.68060099999991,4.6,91.75,96.31999999999992,499.0,170.81
3106,Kottayam,Vazhoor,Kangazha,Kangazha,9.51992199999999,76.68090499999991,4.3,25.1099999999999,102.14,98.45,137.419999999999
3107,Kottayam,Vazhoor,Kangazha,Kangazha,9.520751,76.680007,4.8,12.43,249.65,356.55,223.71
3108,Kottayam,Vazhoor,Kangazha,Kangazha,9.522881,76.6789119999999,5.9,40.78,325.139999999999,1163.65,151.75
3109,Kottayam,Vazhoor,Kangazha,Kangazha,9.52333299999999,76.678595,5.5,59.67,260.06,1016.8,140.909999999999
3110,Kottayam,Vazhoor,Kangazha,Kangazha,9.52394999999999,76.68698999999991,4.7,9.94999999999999,111.549999999999,103.55,134.629999999999
3111,Kottayam,Vazhoor,Kangazha,Kangazha,9.52463,76.68831,5.2,110.64,324.91,941.65,182.77
3113,Kottayam,Vazhoor,Kangazha,Kangazha,9.52664,76.6877599999999,6.6,46.99,235.759999999999,710.6,181.21
3114,Kottayam,Vazhoor,Kangazha,Kangazha,9.52691,76.6877,6.0,25.1099999999999,139.219999999999,534.0,205.84
3115,Kottayam,Vazhoor,Kangazha,Kangazha,9.52760999999999,76.6871399999999,4.9,14.92,150.53,235.5,164.689999999999
3116,Kottayam,Vazhoor,Kangazha,Kangazha,9.52739,76.6874499999999,5.3,106.92,356.829999999999,745.15,233.009999999999
3117,Kottayam,Vazhoor,Kangazha,Kangazha,9.52455999999999,76.6891499999999,5.1,29.59,652.5099999999991,355.45,195.8
3118,Kottayam,Vazhoor,Kangazha,Kangazha,9.52523,76.6893,6.1,22.3799999999999,232.74,842.8,346.85
3119,Kottayam,Vazhoor,Kangazha,Kangazha,9.52563999999999,76.68925,5.8,29.34,680.179999999999,726.2,343.819999999999
3120,Kottayam,Vazhoor,Kangazha,Kangazha,9.52596999999999,76.68974,5.9,12.43,212.689999999999,770.8,352.85
3121,Kottayam,Vazhoor,Kangazha,Kangazha,9.52628999999999,76.6869099999999,5.9,114.129999999999,558.7699999999991,1163.5,369.519999999999
3122,Kottayam,Vazhoor,Kangazha,Kangazha,9.52715,76.6901,5.2,13.43,216.699999999999,586.75,367.6
3123,Kottayam,Vazhoor,Kangazha,Kangazha,9.52657,76.69020999999991,5.0,8.44999999999999,279.439999999999,421.15,381.009999999999
3124,Kottayam,Vazhoor,Kangazha,Kangazha,9.52652999999999,76.69016999999991,4.7,148.939999999999,228.699999999999,616.2,381.56
3125,Kottayam,Vazhoor,Kangazha,Kangazha,9.52572999999999,76.69082,5.8,40.28,336.22,1234.8,383.47
3126,Kottayam,Vazhoor,Kangazha,Kangazha,9.52572999999999,76.69012999999991,5.3,14.17,160.379999999999,742.3,385.66
3127,Kottayam,Vazhoor,Kangazha,Kangazha,9.52328999999999,76.68965,5.9,64.65,311.139999999999,811.15,362.98
3128,Kottayam,Vazhoor,Kangazha,Kangazha,9.52302,76.68971999999991,5.6,29.34,239.12,794.8,349.569999999999
3129,Kottayam,Vazhoor,Kangazha,Kangazha,9.52286999999999,76.68971999999991,5.1,71.3599999999999,403.31,1236.55,405.36
3130,Kottayam,Vazhoor,Kangazha,Kangazha,9.502212,76.69936699999991,6.35,6.59,42.34,267.0,127.5
3131,Kottayam,Vazhoor,Kangazha,Kangazha,9.496934,76.7001429999999,6.53,19.8099999999999,175.389999999999,297.6,132.5
3132,Kottayam,Vazhoor,Kangazha,Kangazha,9.49647,76.69833699999991,6.65,11.88,192.189999999999,204.6,110.0
3133,Kottayam,Vazhoor,Kangazha,Kangazha,9.495222,76.69748699999991,6.44,38.32,208.21,271.85,237.5
3134,Kottayam,Vazhoor,Kangazha,Kangazha,9.497102,76.696663,7.28,48.89999999999991,354.93,543.35,500.0
3135,Kottayam,Vazhoor,Kangazha,Kangazha,9.497999,76.695408,5.12,25.1,204.62,160.35,207.5
3136,Kottayam,Vazhoor,Kangazha,Kangazha,9.49876,76.69342299999991,6.96,38.32,99.34,353.5,137.5
3137,Kottayam,Vazhoor,Kangazha,Kangazha,9.500005,76.691147,6.88,33.0399999999999,391.7799999999991,445.3,275.0
3138,Kottayam,Vazhoor,Kangazha,Kangazha,9.501009,76.6897,6.77,51.54999999999991,321.889999999999,509.4,280.0
3139,Kottayam,Vazhoor,Kangazha,Kangazha,9.501656,76.68828499999991,7.05,48.89999999999991,177.629999999999,287.25,160.0
3140,Kottayam,Vazhoor,Kangazha,Kangazha,9.50242899999999,76.686728,4.0,6.59,100.349999999999,171.3,165.0
3141,Kottayam,Vazhoor,Kangazha,Kangazha,9.504109,76.686678,6.35,11.88,654.299999999999,177.95,202.5
3142,Kottayam,Vazhoor,Kangazha,Kangazha,9.54172999999999,76.68415,4.4,19.8099999999999,216.05,75.6,27.5
3143,Kottayam,Vazhoor,Kangazha,Kangazha,9.54277,76.6858,6.29,51.54999999999991,346.3,372.4,187.5
3144,Kottayam,Vazhoor,Kangazha,Kangazha,9.54297,76.68724,7.74,125.59,390.43,870.55,275.0
3145,Kottayam,Vazhoor,Kangazha,Kangazha,9.50564,76.685033,7.4,35.68,167.78,400.65,117.5
3146,Kottayam,Vazhoor,Kangazha,Kangazha,9.50803999999999,76.6848779999999,6.5,67.4099999999999,355.379999999999,243.75,182.5
3147,Kottayam,Vazhoor,Kangazha,Kangazha,9.51095699999999,76.683029,6.52,72.7,128.8,186.8,72.5
3148,Kottayam,Vazhoor,Kangazha,Kangazha,9.513111,76.6817199999999,7.3,122.939999999999,154.0,306.05,142.5
3149,Kottayam,Vazhoor,Kangazha,Kangazha,9.515184,76.680947,6.05,22.46,111.439999999999,122.7,102.5
3150,Kottayam,Vazhoor,Kangazha,Kangazha,9.51882799999999,76.6883102999999,6.87,54.18999999999991,73.3599999999999,116.55,95.0
3151,Kottayam,Vazhoor,Kangazha,Kangazha,9.52146699999999,76.683727,6.69,125.59,249.31,333.75,255.0
3152,Kottayam,Vazhoor,Kangazha,Kangazha,9.53679999999999,76.6968999999999,6.0,14.5299999999999,130.03,189.85,160.0
3153,Kottayam,Vazhoor,Kangazha,Kangazha,9.52421,76.70135999999991,6.48,62.11999999999991,255.58,354.95,165.0
3154,Kottayam,Vazhoor,Kangazha,Kangazha,9.52328999999999,76.7023999999999,6.42,22.46,248.86,285.2,167.5
3155,Kottayam,Vazhoor,Kangazha,Kangazha,9.52854999999999,76.69956,6.08,6.59,220.53,110.95,127.5
3156,Kottayam,Vazhoor,Kangazha,Kangazha,9.52772,76.7002999999999,5.85,43.60999999999991,72.34999999999991,212.65,232.5
3157,Kottayam,Vazhoor,Kangazha,Kangazha,9.52785699999999,76.69304099999991,5.78,93.84999999999992,260.85,205.45,167.5
3158,Kottayam,Vazhoor,Kangazha,Kangazha,9.52816,76.69848,6.29,9.24,159.49,266.85,107.5
3159,Kottayam,Vazhoor,Kangazha,Kangazha,9.53459,76.6973899999999,5.7,27.75,169.68,123.5,110.0
3160,Kottayam,Vazhoor,Kangazha,Kangazha,9.53293,76.6991299999999,6.22,128.229999999999,119.5,319.4,167.5
3161,Kottayam,Vazhoor,Kangazha,Kangazha,9.53360999999999,76.6987799999999,6.36,130.87,261.3,235.45,250.0
3162,Kottayam,Vazhoor,Kangazha,Kangazha,9.53423,76.69879,6.47,19.8099999999999,346.86,343.35,155.0
3163,Kottayam,Vazhoor,Kangazha,Kangazha,9.53635,76.69853999999991,6.19,14.5299999999999,120.739999999999,166.9,95.0
3164,Kottayam,Vazhoor,Kangazha,Kangazha,9.53564,76.69777,6.34,19.8099999999999,69.5499999999999,202.5,112.5
3165,Kottayam,Vazhoor,Kangazha,Kangazha,9.53611,76.69758,5.3,35.68,219.069999999999,63.25,62.5
3166,Kottayam,Vazhoor,Kangazha,Kangazha,9.5349,76.6966699999999,6.08,25.1,77.95,192.65,107.5
3167,Kottayam,Vazhoor,Kangazha,Kangazha,9.53599,76.69592,6.38,11.88,332.639999999999,257.85,152.5
3168,Kottayam,Vazhoor,Kangazha,Kangazha,9.53403999999999,76.69198,5.92,30.39,126.109999999999,167.55,150.0
3169,Kottayam,Vazhoor,Kangazha,Kangazha,9.524566,76.683361,5.29,38.32,149.74,41.7,72.5
3170,Kottayam,Vazhoor,Kangazha,Kangazha,9.54168999999999,76.6966699999999,5.08,152.03,91.95,47.0,55.0
3171,Kottayam,Vazhoor,Kangazha,Kangazha,9.533694,76.699064,6.69,91.20999999999992,74.7,433.05,210.0
3172,Kottayam,Vazhoor,Kangazha,Kangazha,9.534716,76.698727,5.79,80.62999999999991,476.22,116.95,90.0
3173,Kottayam,Vazhoor,Kangazha,Kangazha,9.536889,76.6984879999999,6.39,67.4099999999999,138.99,361.55,290.0
3174,Kottayam,Vazhoor,Kangazha,Kangazha,9.538667,76.69806199999991,6.32,72.7,412.269999999999,312.95,202.5
3175,Kottayam,Vazhoor,Kangazha,Kangazha,9.54017799999999,76.69446499999991,6.12,64.76999999999991,229.71,199.4,175.0
3176,Kottayam,Vazhoor,Kangazha,Kangazha,9.54259,76.69527499999991,5.57,9.24,258.5,108.9,147.5
3177,Kottayam,Vazhoor,Kangazha,Kangazha,9.543296,76.696562,5.44,59.47999999999991,126.67,84.35,100.0
3178,Kottayam,Vazhoor,Kangazha,Kangazha,9.541819,76.70034599999991,6.35,35.68,278.769999999999,382.95,280.0
3179,Kottayam,Vazhoor,Kangazha,Kangazha,9.54334899999999,76.698248,5.58,14.5299999999999,179.87,132.85,115.0
3180,Kottayam,Vazhoor,Kangazha,Kangazha,9.543075,76.699684,6.24,27.75,513.97,406.1,195.0
3181,Kottayam,Vazhoor,Kangazha,Kangazha,9.540497,76.700522,5.61,1.3,289.41,116.3,175.0
3182,Kottayam,Vazhoor,Kangazha,Kangazha,9.539012,76.70213599999991,5.3,6.59,113.459999999999,121.35,107.5
3183,Kottayam,Vazhoor,Kangazha,Kangazha,9.53693799999999,76.70387599999991,6.81,80.62999999999991,306.66,381.75,217.5
3184,Kottayam,Vazhoor,Kangazha,Kangazha,9.53639699999999,76.704317,6.39,149.379999999999,546.559999999999,651.65,387.5
3185,Kottayam,Vazhoor,Kangazha,Kangazha,9.53578,76.704096,5.44,38.32,229.259999999999,209.25,230.0
3186,Kottayam,Vazhoor,Kangazha,Kangazha,9.53539,76.70295,5.82,27.75,78.73999999999991,97.15,172.5
3187,Kottayam,Vazhoor,Kangazha,Kangazha,9.533917,76.70301999999991,5.84,27.75,290.42,229.3,282.5
3188,Kottayam,Vazhoor,Kangazha,Kangazha,9.532733,76.704082,6.0,40.96999999999991,158.479999999999,345.35,282.5
3189,Kottayam,Vazhoor,Kangazha,Kangazha,9.532233,76.7042459999999,5.19,25.1,16.02,173.2,102.5
3190,Kottayam,Vazhoor,Kangazha,Kangazha,9.531858,76.7047299999999,5.41,64.76999999999991,408.579999999999,129.65,255.0
3191,Kottayam,Vazhoor,Kangazha,Kangazha,9.531776,76.705573,5.3,14.5299999999999,122.859999999999,260.0,245.0
3192,Kottayam,Vazhoor,Kangazha,Kangazha,9.52539,76.70336,4.9,15.66,177.409999999999,572.25,399.889999999999
3193,Kottayam,Vazhoor,Kangazha,Kangazha,9.52566,76.70313,5.7,107.159999999999,297.019999999999,858.4,365.17
3194,Kottayam,Vazhoor,Kangazha,Kangazha,9.52486,76.70529999999991,6.2,55.2,300.379999999999,706.15,224.71
3196,Kottayam,Vazhoor,Kangazha,Kangazha,9.52581,76.70335,6.7,20.64,135.18,1130.25,243.139999999999
3197,Kottayam,Vazhoor,Kangazha,Kangazha,9.52684,76.70335,4.8,3.98,160.83,242.0,239.009999999999
3198,Kottayam,Vazhoor,Kangazha,Kangazha,9.52619,76.7039699999999,6.3,70.37,492.24,878.4,253.31
3199,Kottayam,Vazhoor,Kangazha,Kangazha,9.52407,76.70153999999991,5.5,86.78,309.339999999999,717.95,242.289999999999
3200,Kottayam,Vazhoor,Kangazha,Kangazha,9.52413999999999,76.70216,6.0,140.71,210.78,868.45,271.129999999999
3201,Kottayam,Vazhoor,Kangazha,Kangazha,9.52416,76.70407,6.0,47.24,239.46,464.4,269.41
3202,Kottayam,Vazhoor,Kangazha,Kangazha,9.535226,76.71747399999991,5.3,23.12,183.009999999999,286.3,258.73
3203,Kottayam,Vazhoor,Kangazha,Kangazha,9.52379,76.70363,5.7,148.689999999999,282.689999999999,448.4,277.899999999999
3204,Kottayam,Vazhoor,Kangazha,Kangazha,9.52351,76.70507999999991,6.1,130.289999999999,369.93999999999903,734.5,333.6
3205,Kottayam,Vazhoor,Kangazha,Kangazha,9.52307,76.70341999999991,5.6,47.99,483.73,466.85,242.49
3206,Kottayam,Vazhoor,Kangazha,Kangazha,9.52382,76.70847,4.9,59.18,433.66,219.45,314.48
3207,Kottayam,Vazhoor,Kangazha,Kangazha,9.52429,76.70546,4.2,29.84,308.0,292.5,321.55
3208,Kottayam,Vazhoor,Kangazha,Kangazha,9.52314,76.7063899999999,4.9,27.85,346.42,308.55,290.29
3209,Kottayam,Vazhoor,Kangazha,Kangazha,9.52316,76.7064,5.6,21.1299999999999,768.99,914.05,284.97
3210,Kottayam,Vazhoor,Kangazha,Kangazha,9.52558,76.704272,6.8,89.01,562.35,718.35,283.12
3211,Kottayam,Vazhoor,Kangazha,Kangazha,9.5249,76.70439,5.4,57.68,753.419999999999,917.75,277.069999999999
3212,Kottayam,Vazhoor,Kangazha,Kangazha,9.51529167,76.70975,7.4,138.81,496.61,269.8,122.5
3213,Kottayam,Vazhoor,Kangazha,Kangazha,9.5142444,76.71094721999991,5.98,11.88,497.06,84.5,287.5
3214,Kottayam,Vazhoor,Kangazha,Kangazha,9.527206,76.68318999999991,5.33,80.62999999999991,176.96,243.95,125.0
3215,Kottayam,Vazhoor,Kangazha,Kangazha,9.51323056,76.71306389,6.58,138.81,293.1,278.95,145.0
3216,Kottayam,Vazhoor,Kangazha,Kangazha,9.51382778,76.71346667,5.74,33.0399999999999,325.92,347.7,287.5
3217,Kottayam,Vazhoor,Kangazha,Kangazha,9.51447778,76.713586,6.8,6.59,324.35,45.25,240.0
3218,Kottayam,Vazhoor,Kangazha,Kangazha,9.51521666999999,76.71329439999991,4.9,72.7,100.909999999999,268.9,67.5
3219,Kottayam,Vazhoor,Kangazha,Kangazha,9.51634722,76.71324699999991,6.08,19.8099999999999,207.31,118.95,322.5
3220,Kottayam,Vazhoor,Kangazha,Kangazha,9.51681111,76.7129177799999,5.48,27.75,309.339999999999,126.8,137.5
3222,Kottayam,Vazhoor,Kangazha,Kangazha,9.51786667,76.7108138899999,5.42,19.8099999999999,164.189999999999,335.7,127.5
3223,Kottayam,Vazhoor,Kangazha,Kangazha,9.518102781,76.7105583299999,6.0,43.60999999999991,255.699999999999,487.9,230.0
3225,Kottayam,Vazhoor,Kangazha,Kangazha,9.51890556,76.70949168999991,6.57,138.81,329.5,422.45,230.0
3226,Kottayam,Vazhoor,Kangazha,Kangazha,9.51895,76.70900833,6.94,159.96,146.83,450.0,327.5
3227,Kottayam,Vazhoor,Kangazha,Kangazha,9.51914722,76.7086333,6.4,77.98999999999991,264.879999999999,387.3,327.5
3228,Kottayam,Vazhoor,Kangazha,Kangazha,9.530856,76.684663,5.72,6.59,120.06,66.55,312.5
3229,Kottayam,Vazhoor,Kangazha,Kangazha,9.51429722,76.7109916699999,5.42,17.17,143.919999999999,56.2,87.5
3230,Kottayam,Vazhoor,Kangazha,Kangazha,9.51329166999999,76.71153889,6.47,27.75,188.939999999999,353.35,92.5
3231,Kottayam,Vazhoor,Kangazha,Kangazha,9.51278589,76.71233610999991,6.58,43.60999999999991,307.779999999999,168.2,295.0
3232,Kottayam,Vazhoor,Kangazha,Kangazha,9.51284167,76.71276389,6.14,9.24,139.33,248.3,167.5
3233,Kottayam,Vazhoor,Kangazha,Kangazha,9.51264722,76.7126385899999,5.75,14.5299999999999,236.879999999999,155.85,287.5
3234,Kottayam,Vazhoor,Kangazha,Kangazha,9.51273611,76.71237222,5.69,70.06,189.5,142.15,200.0
3235,Kottayam,Vazhoor,Kangazha,Kangazha,9.51065,76.708983,6.14,9.24,164.3,168.3,167.5
3236,Kottayam,Vazhoor,Kangazha,Kangazha,9.50432,76.71675,5.36,27.75,557.419999999999,212.25,237.5
3237,Kottayam,Vazhoor,Kangazha,Kangazha,9.50400999999999,76.71553,5.08,3.95,240.129999999999,90.85,237.5
3238,Kottayam,Vazhoor,Kangazha,Kangazha,9.50023,76.71446,6.34,48.89999999999991,81.54,338.3,145.0
3239,Kottayam,Vazhoor,Kangazha,Kangazha,9.50784,76.71595999999991,5.24,9.24,486.5299999999991,85.75,277.5
3240,Kottayam,Vazhoor,Kangazha,Kangazha,9.51228,76.71219999999991,6.03,19.8099999999999,126.109999999999,225.55,102.5
3241,Kottayam,Vazhoor,Kangazha,Kangazha,9.51296999999999,76.70955999999991,4.92,22.46,249.87,214.95,247.5
3242,Kottayam,Vazhoor,Kangazha,Kangazha,9.51108999999999,76.70538,5.49,88.56999999999991,129.81,212.3,190.0
3244,Kottayam,Vazhoor,Kangazha,Kangazha,9.50217,76.71196999999991,5.95,22.46,417.6499999999991,223.15,285.0
